MULTILINESTRING ((-73.97539303553351 40.74544275857613, -73.97493633172756 40.74607779637235));2 AVENUE;3
MULTILINESTRING ((-73.9522399523438 40.77719359807354, -73.95174238315079 40.7778743056945));2 AVENUE;2
MULTILINESTRING ((-73.9522399523438 40.77719359807354, -73.95174238315079 40.7778743056945));2 AVENUE;2
MULTILINESTRING ((-73.95409265681265 40.774656257335664, -73.95362762524225 40.77529067344609));2 AVENUE;2
MULTILINESTRING ((-73.96806568894284 40.75550420335172, -73.96760620783024 40.75613198837871));2 AVENUE;2
MULTILINESTRING ((-73.98444065677914 40.73303325567548, -73.98354866566996 40.734260723195376));2 AVENUE;3
MULTILINESTRING ((-73.98444065677914 40.73303325567548, -73.98354866566996 40.734260723195376));2 AVENUE;3
MULTILINESTRING ((-73.96670187555108 40.75738080411204, -73.96623906594826 40.75800823946724));2 AVENUE;2
MULTILINESTRING ((-73.97676067841407 40.743472498031004, -73.97636377380701 40.7440986810168));2 AVENUE;3
MULTILINESTRING ((-73.9776828734936 40.742255586793064, -73.97720589217201 40.74285421973971));2 AVENUE;3
MULTILINESTRING ((-73.97996739756992 40.739168291068886, -73.97950261314745 40.73978194555641));2 AVENUE;3
MULTILINESTRING ((-73.98139204563954 40.737222119141514, -73.98090534075232 40.73788616380813));2 AVENUE;3
MULTILINESTRING ((-73.98042358586434 40.738553087022126, -73.97996739756992 40.739168291068886));2 AVENUE;3
MULTILINESTRING ((-73.97816815287895 40.7416425128641, -73.9776828734936 40.742255586793064));2 AVENUE;3
MULTILINESTRING ((-73.96251524089308 40.76311273330482, -73.96206392645487 40.76373428473636));2 AVENUE;2
MULTILINESTRING ((-73.97861648193125 40.74102185852037, -73.97816815287895 40.7416425128641));2 AVENUE;3
MULTILINESTRING ((-73.95977640579298 40.76686810036089, -73.9593196993551 40.767494271022834));2 AVENUE;2
MULTILINESTRING ((-73.95836533246687 40.768797733358156, -73.95786679301791 40.76948404740645));2 AVENUE;2
MULTILINESTRING ((-73.95786679301791 40.76948404740645, -73.95740437897713 40.77012025417384));2 AVENUE;2
MULTILINESTRING ((-73.97950261314745 40.73978194555641, -73.97907686452596 40.7403937501704));2 AVENUE;3
MULTILINESTRING ((-73.95740437897713 40.77012025417384, -73.95694112903657 40.770753261928874));2 AVENUE;2
MULTILINESTRING ((-73.98811903171436 40.727976745598326, -73.98767161564135 40.72859510401484));2 AVENUE;2
MULTILINESTRING ((-73.98853796281773 40.72740161869014, -73.98811903171436 40.727976745598326));2 AVENUE;2
MULTILINESTRING ((-73.9872497770128 40.729186160956054, -73.98680764156731 40.72977688979813));2 AVENUE;2
MULTILINESTRING ((-73.94615396053557 40.785540292436465, -73.946103703557 40.785609610251036));2 AVENUE;3
MULTILINESTRING ((-73.946103703557 40.785609610251036, -73.9456952284353 40.786173007160386));2 AVENUE;3
MULTILINESTRING ((-73.94615396053557 40.785540292436465, -73.946103703557 40.785609610251036));2 AVENUE;3
MULTILINESTRING ((-73.94636674827719 40.78524679668847, -73.94615396053557 40.785540292436465));2 AVENUE;3
MULTILINESTRING ((-73.94636674827719 40.78524679668847, -73.94615396053557 40.785540292436465));2 AVENUE;3
MULTILINESTRING ((-73.9464505757527 40.78513117256581, -73.94636674827719 40.78524679668847));2 AVENUE;3
MULTILINESTRING ((-73.9464505757527 40.78513117256581, -73.94636674827719 40.78524679668847));2 AVENUE;3
MULTILINESTRING ((-73.94658817799568 40.78494137739901, -73.9464505757527 40.78513117256581));2 AVENUE;3
MULTILINESTRING ((-73.98311380691563 40.73483804703583, -73.98270105768913 40.73543184550224));2 AVENUE;3
MULTILINESTRING ((-73.98942914193287 40.72618746315756, -73.98898482024853 40.72677887487825));2 AVENUE;2
MULTILINESTRING ((-73.98544389914251 40.731657806526286, -73.98494550566592 40.7323496722837));2 AVENUE;2
MULTILINESTRING ((-73.98494550566592 40.7323496722837, -73.98444065677914 40.73303325567548));2 AVENUE;3
MULTILINESTRING ((-73.98354866566996 40.734260723195376, -73.98311380691563 40.73483804703583));2 AVENUE;3
MULTILINESTRING ((-73.98090534075232 40.73788616380813, -73.98042358586434 40.738553087022126));2 AVENUE;3
MULTILINESTRING ((-73.98184099885952 40.73660267756266, -73.98139204563954 40.737222119141514));2 AVENUE;3
MULTILINESTRING ((-73.98226716965425 40.73601973726037, -73.98184099885952 40.73660267756266));2 AVENUE;3
MULTILINESTRING ((-73.98270105768913 40.73543184550224, -73.98226716965425 40.73601973726037));2 AVENUE;3
MULTILINESTRING ((-73.98270105768913 40.73543184550224, -73.98226716965425 40.73601973726037));2 AVENUE;3
MULTILINESTRING ((-73.98637451604174 40.730379657760174, -73.98590859642222 40.73101907973187));2 AVENUE;2
MULTILINESTRING ((-73.97720589217201 40.74285421973971, -73.97676067841407 40.743472498031004));2 AVENUE;3
MULTILINESTRING ((-73.97907686452596 40.7403937501704, -73.97861648193125 40.74102185852037));2 AVENUE;3
MULTILINESTRING ((-73.98494550566592 40.7323496722837, -73.98444065677914 40.73303325567548));2 AVENUE;3
MULTILINESTRING ((-73.94432146659236 40.78805565979255, -73.9442197575579 40.78819453900895));2 AVENUE;3
MULTILINESTRING ((-73.94328762774582 40.789456892578286, -73.94323286256322 40.78953175847098));2 AVENUE;3
MULTILINESTRING ((-73.94418428953416 40.78824296879182, -73.94385967678825 40.78868620970414));2 AVENUE;3
MULTILINESTRING ((-73.94328762774582 40.789456892578286, -73.94323286256322 40.78953175847098));2 AVENUE;3
MULTILINESTRING ((-73.94323286256322 40.78953175847098, -73.94292746680884 40.78994868450092));2 AVENUE;3
MULTILINESTRING ((-73.94522996379338 40.786809252264106, -73.94503900322576 40.78707166645554));2 AVENUE;3
MULTILINESTRING ((-73.94503900322576 40.78707166645554, -73.9449866601395 40.78714359512671));2 AVENUE;3
MULTILINESTRING ((-73.94385967678825 40.78868620970414, -73.94372271091257 40.78887010263985));2 AVENUE;3
MULTILINESTRING ((-73.94339597511643 40.78930877833134, -73.94328762774582 40.789456892578286));2 AVENUE;3
MULTILINESTRING ((-73.94328762774582 40.789456892578286, -73.94323286256322 40.78953175847098));2 AVENUE;3
MULTILINESTRING ((-73.9442197575579 40.78819453900895, -73.94418428953416 40.78824296879182));2 AVENUE;3
MULTILINESTRING ((-73.9449866601395 40.78714359512671, -73.94476950332609 40.7874420037892));2 AVENUE;3
MULTILINESTRING ((-73.94503900322576 40.78707166645554, -73.9449866601395 40.78714359512671));2 AVENUE;3
MULTILINESTRING ((-73.97126234417266 40.75112224036875, -73.97080361219835 40.75174820168654));2 AVENUE;2
MULTILINESTRING ((-73.96578394686833 40.75863263238663, -73.96529307520971 40.75930783718018));2 AVENUE;2
MULTILINESTRING ((-73.96342391425931 40.76185858670923, -73.96297460261309 40.76248707633751));2 AVENUE;2
MULTILINESTRING ((-73.95505481617221 40.77333685058383, -73.9545574087047 40.774021194420875));2 AVENUE;2
MULTILINESTRING ((-73.95601507608194 40.772019956234246, -73.9555532440746 40.772654075404));2 AVENUE;2
MULTILINESTRING ((-73.96297460261309 40.76248707633751, -73.96251524089308 40.76311273330482));2 AVENUE;2
MULTILINESTRING ((-73.96114862919605 40.76498744549706, -73.96068945766356 40.76561385145239));2 AVENUE;2
MULTILINESTRING ((-73.96206392645487 40.76373428473636, -73.96160754042212 40.76436616143855));2 AVENUE;2
MULTILINESTRING ((-73.96160754042212 40.76436616143855, -73.96114862919605 40.76498744549706));2 AVENUE;2
MULTILINESTRING ((-73.95694112903657 40.770753261928874, -73.95647901863371 40.771387195713444));2 AVENUE;2
MULTILINESTRING ((-73.96068945766356 40.76561385145239, -73.96023310824259 40.766240175451244));2 AVENUE;2
MULTILINESTRING ((-73.9593196993551 40.767494271022834, -73.95886194709837 40.76811990994955));2 AVENUE;2
MULTILINESTRING ((-73.94942155728252 40.78105893686004, -73.94896177091563 40.781688877478224));2 AVENUE;2
MULTILINESTRING ((-73.95886194709837 40.76811990994955, -73.95836533246687 40.768797733358156));2 AVENUE;2
MULTILINESTRING ((-73.96578394686833 40.75863263238663, -73.96529307520971 40.75930783718018));2 AVENUE;2
MULTILINESTRING ((-73.9555532440746 40.772654075404, -73.95505481617221 40.77333685058383));2 AVENUE;2
MULTILINESTRING ((-73.96760620783024 40.75613198837871, -73.96715254295398 40.75676519511816));2 AVENUE;2
MULTILINESTRING ((-73.97034144735734 40.75237878883872, -73.96988589797014 40.75299884890033));2 AVENUE;2
MULTILINESTRING ((-73.94476950332609 40.7874420037892, -73.94432146659236 40.78805565979255));2 AVENUE;3
MULTILINESTRING ((-73.97034144735734 40.75237878883872, -73.96988589797014 40.75299884890033));2 AVENUE;2
MULTILINESTRING ((-73.97449587710548 40.746682560875165, -73.97404406577591 40.747295227530415));2 AVENUE;3
MULTILINESTRING ((-73.94708951889795 40.784244905959966, -73.94658817799568 40.78494137739901));2 AVENUE;3
MULTILINESTRING ((-73.96023310824259 40.766240175451244, -73.95977640579298 40.76686810036089));2 AVENUE;2
MULTILINESTRING ((-73.97636377380701 40.7440986810168, -73.97588117648385 40.74477922446493));2 AVENUE;3
MULTILINESTRING ((-73.97588117648385 40.74477922446493, -73.97539303553351 40.74544275857613));2 AVENUE;3
MULTILINESTRING ((-73.96431353643992 40.76059923091431, -73.9640159756682 40.761037566142996));2 AVENUE;2
MULTILINESTRING ((-73.96431353643992 40.76059923091431, -73.9640159756682 40.761037566142996));2 AVENUE;2
MULTILINESTRING ((-73.93589582165546 40.79957750124077, -73.93586443632057 40.79961169735927));2 AVENUE;4
MULTILINESTRING ((-73.93777473131986 40.797002745264145, -73.93728065038071 40.79767890589747));2 AVENUE;4
MULTILINESTRING ((-73.9415040104326 40.79190660567312, -73.941034969055 40.79254666842989));2 AVENUE;3
MULTILINESTRING ((-73.93308208266873 40.80342521478878, -73.93266303961589 40.80406510032003));2 AVENUE;4
MULTILINESTRING ((-73.941034969055 40.79254666842989, -73.94056279664314 40.793187915363866));2 AVENUE;3
MULTILINESTRING ((-73.93636118027601 40.798935454407555, -73.93589582165546 40.79957750124077));2 AVENUE;4
MULTILINESTRING ((-73.93241290738058 40.80441537405354, -73.93218367938046 40.80467056685677));2 AVENUE;4
MULTILINESTRING ((-73.97461899652414 40.74651796648898, -73.9745811482272 40.74656856660494));2 AVENUE;3
MULTILINESTRING ((-73.94056279664314 40.793187915363866, -73.94010645731751 40.79381700277388));2 AVENUE;3
MULTILINESTRING ((-73.94010645731751 40.79381700277388, -73.93962997078032 40.794467104447904));2 AVENUE;3
MULTILINESTRING ((-73.9382850839105 40.79630147621696, -73.93777473131986 40.797002745264145));2 AVENUE;4
MULTILINESTRING ((-73.94292746680884 40.78994868450092, -73.9424345924488 40.790626230975754));2 AVENUE;3
MULTILINESTRING ((-73.93728065038071 40.79767890589747, -73.93682131114831 40.798307338902504));2 AVENUE;4
MULTILINESTRING ((-73.93266303961589 40.80406510032003, -73.93241290738058 40.80441537405354));2 AVENUE;4
MULTILINESTRING ((-73.93406195306464 40.8020769228414, -73.93357644845074 40.802752180506694));2 AVENUE;4
MULTILINESTRING ((-73.93867683866972 40.795768144485564, -73.93863548048446 40.795824448748704));2 AVENUE;4
MULTILINESTRING ((-73.93863548048446 40.795824448748704, -73.93836684988773 40.79619016144486));2 AVENUE;4
MULTILINESTRING ((-73.93894683614616 40.795400565031976, -73.93887327130288 40.795500718377504));2 AVENUE;4
MULTILINESTRING ((-73.93863548048446 40.795824448748704, -73.93836684988773 40.79619016144486));2 AVENUE;4
MULTILINESTRING ((-73.93883108652828 40.7955581497007, -73.93873881649688 40.79568376817507));2 AVENUE;4
MULTILINESTRING ((-73.93898956527447 40.79534239284168, -73.93894683614616 40.795400565031976));2 AVENUE;4
MULTILINESTRING ((-73.93918824596409 40.795071900266855, -73.93898956527447 40.79534239284168));2 AVENUE;4
MULTILINESTRING ((-73.9424345924488 40.790626230975754, -73.94196524429346 40.79127184816964));2 AVENUE;3
MULTILINESTRING ((-73.9424345924488 40.790626230975754, -73.94196524429346 40.79127184816964));2 AVENUE;3
MULTILINESTRING ((-73.9424345924488 40.790626230975754, -73.94196524429346 40.79127184816964));2 AVENUE;3
MULTILINESTRING ((-73.94196524429346 40.79127184816964, -73.9415040104326 40.79190660567312));2 AVENUE;3
MULTILINESTRING ((-73.94196524429346 40.79127184816964, -73.9415040104326 40.79190660567312));2 AVENUE;3
MULTILINESTRING ((-73.94196524429346 40.79127184816964, -73.9415040104326 40.79190660567312));2 AVENUE;3
MULTILINESTRING ((-73.93887327130288 40.795500718377504, -73.93883108652828 40.7955581497007));2 AVENUE;4
MULTILINESTRING ((-73.93873881649688 40.79568376817507, -73.93867683866972 40.795768144485564));2 AVENUE;4
MULTILINESTRING ((-74.01757436998692 40.70683986693619, -74.01795864322472 40.70700064794865));2 PLACE;3
MULTILINESTRING ((-74.01673218161963 40.70648375916128, -74.01757436998692 40.70683986693619));2 PLACE;3
MULTILINESTRING ((-73.9857522405138 40.723009386137434, -73.9834436360936 40.722018507032494));EAST 2 STREET;3
MULTILINESTRING ((-73.98797056968532 40.72391488526341, -73.9857522405138 40.723009386137434));EAST 2 STREET;3
MULTILINESTRING ((-73.9857522405138 40.723009386137434, -73.9834436360936 40.722018507032494));EAST 2 STREET;3
MULTILINESTRING ((-73.99206108512318 40.7256446146471, -73.99200253427114 40.72561928017647));EAST 2 STREET;3
MULTILINESTRING ((-73.99200253427114 40.72561928017647, -73.99034165842438 40.72493213374585));EAST 2 STREET;3
MULTILINESTRING ((-73.98964943225232 40.72461726460672, -73.988889757993 40.724293470662765));EAST 2 STREET;3
MULTILINESTRING ((-73.988889757993 40.724293470662765, -73.98797056968532 40.72391488526341));EAST 2 STREET;3
MULTILINESTRING ((-73.98964943225232 40.72461726460672, -73.988889757993 40.724293470662765));EAST 2 STREET;3
MULTILINESTRING ((-73.9834436360936 40.722018507032494, -73.98108671597936 40.72102468473336));EAST 2 STREET;3
MULTILINESTRING ((-73.9834436360936 40.722018507032494, -73.98108671597936 40.72102468473336));EAST 2 STREET;3
MULTILINESTRING ((-73.9834436360936 40.722018507032494, -73.98108671597936 40.72102468473336));EAST 2 STREET;3
MULTILINESTRING ((-73.9834436360936 40.722018507032494, -73.98108671597936 40.72102468473336));EAST 2 STREET;3
MULTILINESTRING ((-73.9834436360936 40.722018507032494, -73.98108671597936 40.72102468473336));EAST 2 STREET;3
MULTILINESTRING ((-73.98108671597936 40.72102468473336, -73.98000570950542 40.72054898885993));EAST 2 STREET;3
MULTILINESTRING ((-73.98000570950542 40.72054898885993, -73.98004836712221 40.720410107049176));EAST 2 STREET;3
MULTILINESTRING ((-73.98108671597936 40.72102468473336, -73.98000570950542 40.72054898885993));EAST 2 STREET;3
MULTILINESTRING ((-74.0009812578147 40.75205902776965, -74.00211259224508 40.75253665429129));WEST 30 STREET;3
MULTILINESTRING ((-74.00382215792261 40.75326066267345, -74.00664649318402 40.75445090350897));WEST 30 STREET;4
MULTILINESTRING ((-74.00382215792261 40.75326066267345, -74.00664649318402 40.75445090350897));WEST 30 STREET;4
MULTILINESTRING ((-73.97692160142162 40.74194131290176, -73.97534263504826 40.74127467977877));EAST 30 STREET;3
MULTILINESTRING ((-73.9776828734936 40.742255586793064, -73.97697912252883 40.741966708806416));EAST 30 STREET;3
MULTILINESTRING ((-74.00241650426388 40.752665365690916, -74.00263775379538 40.752759067451315));WEST 30 STREET;3
MULTILINESTRING ((-74.00211259224508 40.75253665429129, -74.00241650426388 40.752665365690916));WEST 30 STREET;3
MULTILINESTRING ((-73.97697912252883 40.741966708806416, -73.97692160142162 40.74194131290176));EAST 30 STREET;3
MULTILINESTRING ((-74.00241650426388 40.752665365690916, -74.00263775379538 40.752759067451315));WEST 30 STREET;3
MULTILINESTRING ((-73.97692160142162 40.74194131290176, -73.97534263504826 40.74127467977877));EAST 30 STREET;3
MULTILINESTRING ((-73.98961705397447 40.74727622057864, -73.99246239842574 40.748469734271744));WEST 30 STREET;2
MULTILINESTRING ((-73.98961705397447 40.74727622057864, -73.99246239842574 40.748469734271744));WEST 30 STREET;2
MULTILINESTRING ((-73.99246239842574 40.748469734271744, -73.99529821513542 40.74967168235649));WEST 30 STREET;2
MULTILINESTRING ((-73.98639326575149 40.74592119451798, -73.98845268053934 40.746788571085624));WEST 30 STREET;2
MULTILINESTRING ((-73.99529821513542 40.74967168235649, -73.9981201962495 40.75090289866808));WEST 30 STREET;4
MULTILINESTRING ((-73.98639326575149 40.74592119451798, -73.98845268053934 40.746788571085624));WEST 30 STREET;2
MULTILINESTRING ((-73.97534263504826 40.74127467977877, -73.97317621053993 40.740359928643855));EAST 30 STREET;3
MULTILINESTRING ((-73.98639326575149 40.74592119451798, -73.98845268053934 40.746788571085624));WEST 30 STREET;2
MULTILINESTRING ((-73.98639326575149 40.74592119451798, -73.98845268053934 40.746788571085624));WEST 30 STREET;2
MULTILINESTRING ((-73.98639326575149 40.74592119451798, -73.98845268053934 40.746788571085624));WEST 30 STREET;2
MULTILINESTRING ((-73.98845268053934 40.746788571085624, -73.98961705397447 40.74727622057864));WEST 30 STREET;2
MULTILINESTRING ((-73.99866413085849 40.75112025054836, -73.99930521215762 40.75137641588183));WEST 30 STREET;4
MULTILINESTRING ((-73.9981201962495 40.75090289866808, -73.99866413085849 40.75112025054836));WEST 30 STREET;4
MULTILINESTRING ((-73.98479315319828 40.74524398454161, -73.9832340588714 40.74458531768684));EAST 30 STREET;2
MULTILINESTRING ((-73.97826827211125 40.742505394915405, -73.9776828734936 40.742255586793064));EAST 30 STREET;3
MULTILINESTRING ((-73.99930521215762 40.75137641588183, -74.00079365929277 40.75198262670889));WEST 30 STREET;4
MULTILINESTRING ((-73.98317411882898 40.744560310880345, -73.9831126280166 40.74453437629332));EAST 30 STREET;3
MULTILINESTRING ((-73.98639326575149 40.74592119451798, -73.98479315319828 40.74524398454161));EAST 30 STREET;2
MULTILINESTRING ((-73.9831126280166 40.74453437629332, -73.98155997061411 40.74388188313597));EAST 30 STREET;3
MULTILINESTRING ((-73.9832340588714 40.74458531768684, -73.98317411882898 40.744560310880345));EAST 30 STREET;2
MULTILINESTRING ((-73.98272686590103 40.74518041459359, -73.98265647065377 40.74515075933731));EAST 31 STREET;3
MULTILINESTRING ((-73.98265647065377 40.74515075933731, -73.98110859857745 40.74449827888427));EAST 31 STREET;3
MULTILINESTRING ((-73.98265647065377 40.74515075933731, -73.98110859857745 40.74449827888427));EAST 31 STREET;3
MULTILINESTRING ((-73.99824597089913 40.75172400074889, -73.99938403203033 40.75220017196232));WEST 31 STREET;3
MULTILINESTRING ((-73.99768108372919 40.75148764221915, -73.99824597089913 40.75172400074889));WEST 31 STREET;3
MULTILINESTRING ((-73.99938403203033 40.75220017196232, -73.99942528745522 40.752217696016096));WEST 31 STREET;3
MULTILINESTRING ((-73.99484363876566 40.75029330919086, -73.99768108372919 40.75148764221915));WEST 31 STREET;3
MULTILINESTRING ((-73.99484363876566 40.75029330919086, -73.99768108372919 40.75148764221915));WEST 31 STREET;3
MULTILINESTRING ((-73.97950790958907 40.74382520060331, -73.97720589217201 40.74285421973971));EAST 31 STREET;3
MULTILINESTRING ((-73.9891665168892 40.74789543474337, -73.99200552913464 40.74910144453663));WEST 31 STREET;2
MULTILINESTRING ((-73.99484363876566 40.75029330919086, -73.99768108372919 40.75148764221915));WEST 31 STREET;3
MULTILINESTRING ((-73.98110859857745 40.74449827888427, -73.97950790958907 40.74382520060331));EAST 31 STREET;3
MULTILINESTRING ((-73.99200552913464 40.74910144453663, -73.99484363876566 40.75029330919086));WEST 31 STREET;2
MULTILINESTRING ((-73.99200552913464 40.74910144453663, -73.99484363876566 40.75029330919086));WEST 31 STREET;2
MULTILINESTRING ((-73.99200552913464 40.74910144453663, -73.99484363876566 40.75029330919086));WEST 31 STREET;2
MULTILINESTRING ((-73.98830534859735 40.74753551722534, -73.9891665168892 40.74789543474337));WEST 31 STREET;2
MULTILINESTRING ((-73.98594856747108 40.746535853851775, -73.98830534859735 40.74753551722534));WEST 31 STREET;2
MULTILINESTRING ((-73.98594856747108 40.746535853851775, -73.98830534859735 40.74753551722534));WEST 31 STREET;2
MULTILINESTRING ((-73.99947558973511 40.75223920933674, -74.00052667562035 40.75268862377978));WEST 31 STREET;3
MULTILINESTRING ((-73.98817709950141 40.74828882263136, -73.9887140510859 40.74851327363088));WEST 32 STREET;1
MULTILINESTRING ((-73.98549602215002 40.74715232945081, -73.98389684745817 40.746478268039446));EAST 32 STREET;2
MULTILINESTRING ((-73.98817709950141 40.74828882263136, -73.9887140510859 40.74851327363088));WEST 32 STREET;1
MULTILINESTRING ((-73.98549602215002 40.74715232945081, -73.98817709950141 40.74828882263136));WEST 32 STREET;1
MULTILINESTRING ((-73.9887140510859 40.74851327363088, -73.99156300592114 40.74970592178236));WEST 32 STREET;1
MULTILINESTRING ((-73.98065842673627 40.74511582566116, -73.97905849562395 40.74444355177833));EAST 32 STREET;3
MULTILINESTRING ((-73.98221438088464 40.74577048987798, -73.98065842673627 40.74511582566116));EAST 32 STREET;3
MULTILINESTRING ((-73.98227872688244 40.74579756271895, -73.98221438088464 40.74577048987798));EAST 32 STREET;3
MULTILINESTRING ((-73.97706825924058 40.74360479370767, -73.97676067841407 40.743472498031004));EAST 32 STREET;3
MULTILINESTRING ((-73.97905849562395 40.74444355177833, -73.97722535383414 40.74366981985893));EAST 32 STREET;3
MULTILINESTRING ((-73.97722535383414 40.74366981985893, -73.97706825924058 40.74360479370767));EAST 32 STREET;3
MULTILINESTRING ((-73.99863353048997 40.753497577049345, -73.99961286265325 40.753909994404694));WEST 33 STREET;2
MULTILINESTRING ((-73.99850458779096 40.75344190709697, -73.99856457709109 40.75346751823713));WEST 33 STREET;2
MULTILINESTRING ((-73.99678948815499 40.7527234478202, -73.99850458779096 40.75344190709697));WEST 33 STREET;2
MULTILINESTRING ((-73.99856457709109 40.75346751823713, -73.99863353048997 40.753497577049345));WEST 33 STREET;2
MULTILINESTRING ((-74.00247254166197 40.7551154786758, -74.00486430189632 40.75614941755194, -74.00504928140816 40.756218763798614));WEST 33 STREET;2
MULTILINESTRING ((-74.00504928140816 40.756218763798614, -74.00528781317556 40.75630818406415));WEST 33 STREET;2
MULTILINESTRING ((-74.00247254166197 40.7551154786758, -74.00486430189632 40.75614941755194, -74.00504928140816 40.756218763798614));WEST 33 STREET;2
MULTILINESTRING ((-73.99276725345294 40.75102158431708, -73.99309950023282 40.75116242850328));WEST 33 STREET;2
MULTILINESTRING ((-73.98504577643462 40.747773017886495, -73.98681576983685 40.74851241191669));WEST 33 STREET;2
MULTILINESTRING ((-73.99309950023282 40.75116242850328, -73.993948257017 40.75152222198476));WEST 33 STREET;2
MULTILINESTRING ((-73.99961286265325 40.753909994404694, -74.00102749839408 40.75450629795854));WEST 33 STREET;2
MULTILINESTRING ((-73.99309950023282 40.75116242850328, -73.993948257017 40.75152222198476));WEST 33 STREET;2
MULTILINESTRING ((-73.99276725345294 40.75102158431708, -73.99309950023282 40.75116242850328));WEST 33 STREET;2
MULTILINESTRING ((-73.98681576983685 40.74851241191669, -73.9880380994221 40.749022999047675));WEST 33 STREET;2
MULTILINESTRING ((-73.97636377380701 40.7440986810168, -73.97593755069175 40.74391749994589));EAST 33 STREET;3
MULTILINESTRING ((-73.97593755069175 40.74391749994589, -73.97401054833057 40.74309850790579));EAST 33 STREET;3
MULTILINESTRING ((-73.97593755069175 40.74391749994589, -73.97401054833057 40.74309850790579));EAST 33 STREET;3
MULTILINESTRING ((-73.99276725345294 40.75102158431708, -73.99309950023282 40.75116242850328));WEST 33 STREET;2
MULTILINESTRING ((-73.99111010071249 40.750319070148464, -73.99276725345294 40.75102158431708));WEST 33 STREET;2
MULTILINESTRING ((-73.99111010071249 40.750319070148464, -73.99276725345294 40.75102158431708));WEST 33 STREET;2
MULTILINESTRING ((-73.99111010071249 40.750319070148464, -73.99276725345294 40.75102158431708));WEST 33 STREET;2
MULTILINESTRING ((-73.97593755069175 40.74391749994589, -73.97401054833057 40.74309850790579));EAST 33 STREET;3
MULTILINESTRING ((-73.993948257017 40.75152222198476, -73.99678948815499 40.7527234478202));WEST 33 STREET;2
MULTILINESTRING ((-74.00102749839408 40.75450629795854, -74.00247254166197 40.7551154786758));WEST 33 STREET;2
MULTILINESTRING ((-74.00102749839408 40.75450629795854, -74.00247254166197 40.7551154786758));WEST 33 STREET;2
MULTILINESTRING ((-73.98183365045078 40.74641659068885, -73.98176246580397 40.746386642102415));EAST 33 STREET;3
MULTILINESTRING ((-73.98176246580397 40.746386642102415, -73.98020971238 40.74573336187116));EAST 33 STREET;3
MULTILINESTRING ((-73.98823761463842 40.749130169014045, -73.99111010071249 40.750319070148464));WEST 33 STREET;2
MULTILINESTRING ((-73.98020971238 40.74573336187116, -73.9786071340194 40.74505783049532));EAST 33 STREET;3
MULTILINESTRING ((-73.9786071340194 40.74505783049532, -73.97636377380701 40.7440986810168));EAST 33 STREET;3
MULTILINESTRING ((-73.9786071340194 40.74505783049532, -73.97636377380701 40.7440986810168));EAST 33 STREET;3
MULTILINESTRING ((-74.00480506758502 40.75697137409197, -74.00492684443398 40.757022562660595));WEST 34 STREET;2
MULTILINESTRING ((-74.00355323507428 40.75644519134397, -74.00480506758502 40.75697137409197));WEST 34 STREET;2
MULTILINESTRING ((-74.00355323507428 40.75644519134397, -74.00480506758502 40.75697137409197));WEST 34 STREET;2
MULTILINESTRING ((-74.00221952714557 40.755884569344964, -74.00355323507428 40.75644519134397));WEST 34 STREET;2
MULTILINESTRING ((-73.97210897593567 40.74320549087536, -73.97206165349057 40.743188030283775));EAST 34 STREET;3
MULTILINESTRING ((-74.00198507545956 40.75578125055653, -74.00221952714557 40.755884569344964));WEST 34 STREET;2
MULTILINESTRING ((-73.99760199771109 40.753928974362125, -73.99816757769969 40.754173228838646));WEST 34 STREET;2
MULTILINESTRING ((-73.99822538867882 40.754197328169454, -73.99825505205084 40.75420969256209));WEST 34 STREET;2
MULTILINESTRING ((-73.99825505205084 40.75420969256209, -73.99828807849116 40.75422258829528));WEST 34 STREET;2
MULTILINESTRING ((-73.99835753011845 40.75424389526467, -73.99914292147587 40.754584933283176));WEST 34 STREET;2
MULTILINESTRING ((-73.98295690984762 40.74776435213278, -73.98143281992422 40.74711977814738));EAST 34 STREET;2
MULTILINESTRING ((-73.98295690984762 40.74776435213278, -73.98143281992422 40.74711977814738));EAST 34 STREET;2
MULTILINESTRING ((-73.99828807849116 40.75422258829528, -73.99835753011845 40.75424389526467));WEST 34 STREET;2
MULTILINESTRING ((-73.99816757769969 40.754173228838646, -73.99822538867882 40.754197328169454));WEST 34 STREET;2
MULTILINESTRING ((-73.99169668480206 40.751444817388645, -73.99219264758479 40.751653936905456));WEST 34 STREET;1
MULTILINESTRING ((-73.98793687506073 40.749854966929476, -73.9888951168207 40.75026063407725));WEST 34 STREET;1
MULTILINESTRING ((-73.98456077106887 40.74843884222932, -73.98607892421062 40.7490768182935));WEST 34 STREET;1
MULTILINESTRING ((-73.98607892421062 40.7490768182935, -73.98776905997889 40.74978702856712));WEST 34 STREET;1
MULTILINESTRING ((-73.98793687506073 40.749854966929476, -73.9888951168207 40.75026063407725));WEST 34 STREET;1
MULTILINESTRING ((-73.99914292147587 40.754584933283176, -74.00050572421236 40.75515857887186));WEST 34 STREET;2
MULTILINESTRING ((-73.98456077106887 40.74843884222932, -73.98607892421062 40.7490768182935));WEST 34 STREET;1
MULTILINESTRING ((-73.98456077106887 40.74843884222932, -73.98607892421062 40.7490768182935));WEST 34 STREET;1
MULTILINESTRING ((-73.9888951168207 40.75026063407725, -73.99062219983793 40.750991753482246));WEST 34 STREET;1
MULTILINESTRING ((-73.97588117648385 40.74477922446493, -73.97522420039853 40.74450468261499));EAST 34 STREET;3
